2023-06-01		12:22:56	f87479fb-a4a9-4394-a458-a235fdbca80d	 GET	undefined	/ 
2023-06-14		12:26:58	79ae24cd-70cf-4015-9ed5-1416a2fb781a	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:26:58	dec1a545-8a93-4cf8-8e7c-7562722866f0	 GET	http://localhost:5173	/users 
2023-06-14		12:27:18	91c6f6b4-77b7-4258-86f2-b960d9067d72	 GET	http://localhost:5173	/notes 
2023-06-14		12:27:21	39da7c5a-f03d-4e4d-a9af-f7ec76b6308e	 GET	http://localhost:5173	/users 
2023-06-14		12:27:51	4a229ca7-bc0a-44a1-b25d-1d8c451dee4a	 DELETE	undefined	/users 
2023-06-14		12:28:01	78794bed-b017-4894-a146-a38c0d0a5010	 DELETE	undefined	/users 
2023-06-14		12:28:20	73da4a13-3409-45d1-ad8c-08ed992a14c4	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:28:20	6a5ba325-275a-4786-89e2-9d4bd91d3ab4	 GET	http://localhost:5173	/users 
2023-06-14		12:29:51	828afeef-2a37-497d-9ad4-c4e8e5480f8a	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:29:51	a06dd2ce-fefd-45ef-af58-091fd294fc65	 GET	http://localhost:5173	/users 
2023-06-14		12:31:22	ece536b2-678a-460a-ae44-760bf2322df6	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:31:22	2960150b-c916-42fc-be2e-49805c2ac6c7	 GET	http://localhost:5173	/users 
2023-06-14		12:32:53	20a2beb4-8539-4712-b047-282babb65f75	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:32:53	ad471409-6a6b-4293-a826-e387605df9cd	 GET	http://localhost:5173	/users 
2023-06-14		12:34:24	13ea60a7-120b-4206-958c-81dd026d3f57	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:34:24	1de09dc4-10c9-481f-b629-8503a37c2dca	 GET	http://localhost:5173	/users 
2023-06-14		12:35:55	48a76295-04bc-4fbf-8fe6-9e2d3f96f40f	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:35:55	a4ab16c6-4e29-4464-ba6d-457d596ed85d	 GET	http://localhost:5173	/users 
2023-06-14		12:37:26	33fe2401-da01-4a21-b47c-9ef24f505dbf	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:37:26	19ff73b5-d992-4f53-9ba8-b8666ee774b0	 GET	http://localhost:5173	/users 
2023-06-14		12:37:26	3574e517-3491-410e-8b7b-7c549534f9d6	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		12:37:26	c3a61c14-4244-4f75-9851-3c3663a5f1be	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		12:38:27	abded160-75e8-4200-a3db-c02d7f5ec884	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:38:27	9f5ccd8a-f263-49c9-8bd6-01bacde1aee4	 GET	http://localhost:5173	/users 
2023-06-14		12:38:27	2ed8dd6d-fabc-4fca-880b-bae50e86e7b9	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		12:38:27	975d3833-33cb-4215-b22b-7e58c7c1c517	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		12:39:28	3a369c54-541d-4c4f-bc43-36375bce13ae	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:39:28	d0886635-d889-4338-bd36-26a700235840	 GET	http://localhost:5173	/users 
2023-06-14		12:39:28	d4f8951d-749d-408f-be5a-3b9ddf498254	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		12:39:28	ab030518-8db2-4a53-9517-13bfd2b22d9b	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		12:40:29	39b8c7ca-71ab-440d-88c8-fb9a7245fa17	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:40:29	e12c2e9b-2cd0-4a97-87e7-d488ef4f2499	 GET	http://localhost:5173	/users 
2023-06-14		12:40:29	9c373d38-20c0-4431-9036-a9bb241a053d	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		12:40:29	9b081033-cf48-45c4-8b7e-e0b4efd8520f	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		12:41:30	42fe9eed-56dc-4277-b886-1927400938e6	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:41:30	53ad78de-9a1f-47f3-ac38-23ebaecc9e59	 GET	http://localhost:5173	/users 
2023-06-14		12:41:30	395929e4-6e33-4d62-870b-f0b65de30dd2	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		12:41:30	bcea8a2d-45cd-4f42-a756-b523af46bb49	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		12:42:31	bf0397fc-b38b-414e-8867-4ca781bbf5d7	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:42:31	4fc9619f-d768-4eb6-a2f4-5161c0051295	 GET	http://localhost:5173	/users 
2023-06-14		12:42:31	eb385b3f-a94a-4c2d-b3b4-93a6801e7e48	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		12:42:31	237a4d88-b3c8-44bc-ba43-d05defa8e07e	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		12:43:32	9e8f1674-e907-4e44-ae2b-e1e1bda68172	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:43:32	48d074e7-b12b-4152-9ede-be4f331d5cf2	 GET	http://localhost:5173	/users 
2023-06-14		12:43:32	650b4754-ff6b-418a-8e0a-26cca365bcc3	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		12:43:32	6c484ced-d681-40e2-9271-14fe57e0e6d4	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		12:44:33	ebaaede3-2a96-4e19-93de-80ddf68848b4	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:44:33	c6b7f786-4e12-4209-8964-17c69fecd31b	 GET	http://localhost:5173	/users 
2023-06-14		12:44:33	519cc0b8-6718-4eae-8575-847fd6dce8cd	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		12:44:33	bc843807-47a9-42bd-94ce-4d26bdf08b26	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		12:45:34	cc20ee5c-280d-4341-b45b-7ff75273d680	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:45:34	53f15552-3bd2-47fe-b3a7-7b635f3db80a	 GET	http://localhost:5173	/users 
2023-06-14		12:45:34	0697a71f-46a7-41f6-a96e-7849818b5fd3	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		12:45:34	e68296d1-f7a6-4ea7-9211-208b1bf270e2	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		12:46:35	f0283019-e2e1-4c14-aa86-388806dc2b36	 OPTIONS	http://localhost:5173	/users 
2023-06-14		12:46:35	dc08965f-df4e-4ec2-b46b-6c41b40f1011	 GET	http://localhost:5173	/users 
2023-06-14		12:46:35	ca010b46-26e7-47fb-98bc-67d4c61d9fda	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		12:46:35	e3351ba7-5930-4b19-a8e9-7b12c942eeeb	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		13:52:50	6c00072f-52db-4505-ba19-4de59a5af461	 OPTIONS	http://localhost:5173	/users 
2023-06-14		13:52:50	30c13568-4722-4506-ba10-d6005836f753	 GET	http://localhost:5173	/users 
2023-06-14		13:52:50	9a2cd4dd-676d-4b34-8dc2-60cdea2a8b40	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		13:52:50	5feded9e-0453-4e06-b986-2444c45f114a	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		13:53:50	04652e42-6bc8-4db8-9c60-34be7a2152bf	 OPTIONS	http://localhost:5173	/users 
2023-06-14		13:53:50	2c074e09-e545-41f4-9a6d-7680cb5f9bf2	 GET	http://localhost:5173	/users 
2023-06-14		13:53:50	751021db-db85-468a-a1c1-60c1d602c01b	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		13:53:50	1955e846-1398-4b1f-961c-1a7d49dbd1d5	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		13:54:51	b395d887-c43c-4fb7-8f05-9ab8bf69990e	 OPTIONS	http://localhost:5173	/users 
2023-06-14		13:54:51	c05979d7-f045-42f2-82ed-ff60aafc6c03	 GET	http://localhost:5173	/users 
2023-06-14		13:54:51	fd16725a-b6e4-4713-93ff-3be2e3a9669b	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		13:54:51	6c69a6b3-409a-432d-bd35-b4d019cd8566	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		13:55:52	e1ee91c2-7635-43a2-b3d8-30389068cb1c	 OPTIONS	http://localhost:5173	/users 
2023-06-14		13:55:52	a9f08117-dd85-4669-ad13-7fc8a9956a5c	 GET	http://localhost:5173	/users 
2023-06-14		13:55:52	df1d51ed-0293-4d43-b0aa-d7828e5f850f	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		13:55:52	ab49b9bc-4172-4ddd-a458-606755dc6764	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		13:56:53	a43ab384-2e09-40b4-b880-f5d11778007a	 OPTIONS	http://localhost:5173	/users 
2023-06-14		13:56:53	939e1e6b-e33f-4081-aac7-bfeebfd8095e	 GET	http://localhost:5173	/users 
2023-06-14		13:56:53	c2905778-2bc1-4895-a926-6db50efa7d7b	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		13:56:53	e4ae9582-df47-44c8-8b12-650585971610	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		13:57:54	576bcb52-679a-413d-b1de-516d80ef047e	 OPTIONS	http://localhost:5173	/users 
2023-06-14		13:57:54	af6765a1-e1d7-4fe2-a720-ab92a733864c	 GET	http://localhost:5173	/users 
2023-06-14		13:57:54	910711f2-9d4d-4e90-9826-3c68a99f5b66	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		13:57:54	06450dd3-7612-41da-bb18-554c6d5f2d94	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		13:58:55	d60f0d18-6bfc-4a66-8a57-19a76e5265f4	 OPTIONS	http://localhost:5173	/users 
2023-06-14		13:58:55	e804f516-a2b3-47b9-8f76-ca2a07df0ee1	 GET	http://localhost:5173	/users 
2023-06-14		13:58:55	6dc91dc9-14fc-44f0-a0cf-bea464b41a6d	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		13:58:55	6d01003a-b528-49c7-9521-5b05a3cbaefc	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		13:59:56	dcf1b480-51a9-413f-8ce3-7f1b1c93b80f	 OPTIONS	http://localhost:5173	/users 
2023-06-14		13:59:56	6c950c68-f38d-4b58-a5f9-5fd7d3a8c9cf	 GET	http://localhost:5173	/users 
2023-06-14		13:59:56	f81e26d4-6636-4646-a7de-f33f27ff78be	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		13:59:56	c66ceff5-049d-4e32-b258-fc20ba9e9554	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:00:57	b0735c11-a380-487c-8b32-bab34ab82e0b	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:00:57	fea0a4df-988d-4fb1-8584-704805169da0	 GET	http://localhost:5173	/users 
2023-06-14		14:00:57	e596f62b-afa5-4c58-9381-008c24e613ca	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:00:57	0b0ab669-c90f-445d-9c4e-24ff960b8182	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:01:58	f6434f49-eb89-4afe-a9e6-e0fb988464be	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:01:58	f09b9826-8da7-4125-b640-41554a86cb59	 GET	http://localhost:5173	/users 
2023-06-14		14:01:58	7d634bcf-ea39-4746-b188-092cc215fdcd	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:01:58	642a0b57-ef3a-4caf-94b9-75cc81667333	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:02:59	fb248da7-1000-4ff0-8357-608b46c3fe98	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:02:59	cd5a3ee3-0bc0-4d2d-953f-755a4062de2b	 GET	http://localhost:5173	/users 
2023-06-14		14:02:59	22661ec7-8c4e-4559-835b-e41420c5d24d	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:02:59	ced691d8-4419-4f1b-9f5a-edf5510eb055	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:04:00	db4d062f-8846-42b7-927a-a2e86233a657	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:04:00	a1887d31-ae1b-43c3-a24a-9e59f878404b	 GET	http://localhost:5173	/users 
2023-06-14		14:04:00	c9831060-00cd-43b2-b442-d95c98df8356	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:04:00	be917057-26e7-4119-88c8-e66f5408f346	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:05:01	10fc7025-501e-44ad-83a9-1c38ab2af28c	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:05:01	5032c198-db84-4050-8296-1d61bdace208	 GET	http://localhost:5173	/users 
2023-06-14		14:05:01	c7b92542-6579-4d77-bd89-892ab4956c84	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:05:01	c059c1ce-5f6c-4905-bd1a-687544ce7b2d	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:06:02	26855dd9-92ec-4b05-a48f-527b4dad18c8	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:06:02	48acaca0-1eab-4cfc-a011-d76a43ccc562	 GET	http://localhost:5173	/users 
2023-06-14		14:06:02	adcd200e-1f37-4e69-ad0e-35f2994701b3	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:06:02	7eeaeba7-e4dc-4a8f-b8b6-2f2fbfaee94e	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:07:03	1c85d0e3-4227-4d98-a938-44604677c2f8	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:07:03	bc3e1332-0503-4f7d-bdff-c08ef6e7463f	 GET	http://localhost:5173	/users 
2023-06-14		14:07:03	58a23193-8060-450c-a782-d35fa060ec0b	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:07:03	7596cb00-6e92-4264-9dbc-ef69a76d373a	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:08:04	9cb9307c-0f7e-4037-bcf8-c206a0fd84ad	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:08:04	d114cae2-5397-4a37-bb2f-54cb8cedec38	 GET	http://localhost:5173	/users 
2023-06-14		14:08:04	cd6693c2-ede7-440f-9a1f-f0d470332dcb	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:08:04	f2c37845-54ca-487b-a3c7-d2e24ee5f36c	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:09:05	3d9b379c-8127-4f6f-b3d3-958aecebca87	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:09:05	fa07be62-035c-4b03-bf71-3bdbe3b42a29	 GET	http://localhost:5173	/users 
2023-06-14		14:09:05	7beefc2f-7cf4-4e81-a041-ee8c4a379c45	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:09:05	4a7887e1-2cef-4013-a8d1-e57220b2419e	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:10:06	44ff16cf-0670-4d16-921d-57bb8af82e89	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:10:06	86a0ad76-200f-427d-9655-c7a6130af913	 GET	http://localhost:5173	/users 
2023-06-14		14:10:06	bfa46b96-bd5c-4da1-bbef-988d14e15a31	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:10:06	dd9eccfa-1fd8-4024-b9be-92a69d35bfa5	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:11:07	85048e91-f3de-4c94-87d2-e654799fe8f1	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:11:07	75209890-412c-4d33-940f-2eed5bd39217	 GET	http://localhost:5173	/users 
2023-06-14		14:11:07	0feb628f-2fce-49bb-84ae-11deb88b4b2a	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:11:07	03b30f6b-eb7f-442d-bda0-41698d8405a8	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:12:08	0cd6cafe-fa31-4bbd-9ad2-51977e19e44b	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:12:08	f63907b2-9d1d-4bd6-8df2-b822554b336c	 GET	http://localhost:5173	/users 
2023-06-14		14:12:08	223f884f-d5d0-431c-8f44-0895818e85c8	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:12:08	aa92a956-d7bf-4fa2-b64b-d6d97999672b	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:13:09	4796316b-00c0-4b18-b42c-170ed684b6fb	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:13:09	d6bb9da1-57d7-40b5-8fd3-205f9611b389	 GET	http://localhost:5173	/users 
2023-06-14		14:13:09	8646fe1c-71af-4810-857b-7c03e11d5750	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:13:09	b8418d3c-883b-41cf-9518-70dd48004373	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:13:41	5bd1cd73-72da-49e6-80ec-60e41f03a7e3	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:13:41	9714cd3c-8822-4cef-a8c3-9e3ab5bbc12c	 GET	http://localhost:5173	/users 
2023-06-14		14:13:41	01f12ecc-6a10-43df-aa21-02dec41ce1ce	 OPTIONS	http://localhost:5173	/auth/refresh 
2023-06-14		14:13:41	4694af15-2337-4738-b975-9a68b272d899	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:13:41	a0392068-b601-4bb5-8e6e-e5ea45401633	 GET	http://localhost:5173	/notes 
2023-06-14		14:13:41	54c4302e-92f2-4e4e-8fe4-e5168c8150b5	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:13:41	4b18be82-4cac-4234-a875-33bfb36dae8b	 GET	http://localhost:5173	/users 
2023-06-14		14:13:44	ecde8bcb-f59f-4440-8a0e-194b43d5dca5	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		14:13:44	daad1268-86cf-470e-b338-2da72f8a67af	 POST	http://localhost:5173	/auth 
2023-06-14		14:13:52	c539fe13-abfb-49a1-af13-45688ef242de	 DELETE	undefined	/users 
2023-06-14		14:14:07	942a1640-2a73-4224-bb10-519eec9fe87a	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		14:14:07	76b204db-1427-4121-a289-cf901a63be22	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:14:07	2302e990-a6ef-48cb-b702-e16db9616c3d	 GET	http://localhost:5173	/notes 
2023-06-14		14:14:07	662b8a21-15d9-43b9-98cb-2196b6b8e95a	 GET	http://localhost:5173	/users 
2023-06-14		14:14:09	aacaeafc-f97e-4e57-b802-68520ca15f11	 DELETE	undefined	/users 
2023-06-14		14:14:11	b14a838a-309d-47d3-9077-91c6fce64e34	 DELETE	undefined	/users 
2023-06-14		14:14:28	380dcac0-56c5-47e7-b2f3-3abda9b5c455	 DELETE	undefined	/users 
2023-06-14		14:14:32	8fa67677-a2c4-4757-9c53-4c5f03e83dc9	 DELETE	undefined	/users 
2023-06-14		14:14:48	cd203a2d-994d-4d08-855a-05d46563ee12	 DELETE	undefined	/users 
2023-06-14		14:15:28	7dd62be7-515b-4603-b36c-1508d7140b4d	 DELETE	undefined	/users 
2023-06-14		14:15:48	461547f1-eb66-4cf4-9c9a-7a4caee276e6	 DELETE	undefined	/users 
2023-06-14		14:16:15	42af0c9f-5d85-440b-9431-20f5dd5879ca	 DELETE	undefined	/users 
2023-06-14		14:16:23	532aa7ea-67c0-460b-923a-41923c7ec259	 DELETE	undefined	/users 
2023-06-14		14:17:01	74dc5f11-72c0-44d3-b342-141cbc0fef36	 DELETE	undefined	/users 
2023-06-14		14:17:03	bad777a4-dcdf-48fe-9217-a30c6231b375	 DELETE	undefined	/users 
2023-06-14		14:17:06	eba8682f-b958-433e-9357-2333d58d27b7	 DELETE	undefined	/users 
2023-06-14		14:23:10	1558206d-46ea-4258-a577-f532e5ed65fa	 GET	http://localhost:5173	/notes 
2023-06-14		14:23:10	e6ec3d41-6775-49f4-806f-c13c3bdb1a56	 GET	http://localhost:5173	/auth/refresh 
2023-06-14		14:23:10	e326f6e1-31d0-4f2f-be5e-c0f93f4aa260	 GET	http://localhost:5173	/users 
2023-06-14		14:33:00	cfb4cc4a-96a7-4282-b1e7-c092ab0f5937	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		14:33:00	bd2057d7-7415-4b52-8a84-68d7cb93808d	 POST	http://localhost:5173	/auth 
2023-06-14		14:33:02	2c80e743-224a-4b56-b7d4-cba61f7d58a5	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		14:33:02	ad45e5d7-9b12-4151-97c6-9f16324cf3f3	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:33:02	7fb60e58-a8f4-45a7-88dd-965f012f966e	 GET	http://localhost:5173	/notes 
2023-06-14		14:33:02	57bdb562-48e2-458c-b099-c0bb8f2365f4	 GET	http://localhost:5173	/users 
2023-06-14		14:34:34	29cbadf2-f661-4ee4-ab39-dcd8e287f55a	 POST	undefined	/users 
2023-06-14		14:34:40	2290be42-723c-4566-af40-6b8d13a2ebb8	 POST	undefined	/users 
2023-06-14		14:34:41	974e6fa6-290c-4e1a-b538-20bbd7ac350d	 POST	undefined	/users 
2023-06-14		14:34:43	eff1c13d-3f37-4b4e-80ad-aa835c3cc80f	 POST	undefined	/users 
2023-06-14		14:34:57	ff582456-6a9b-4825-a6f3-6b44b558193a	 POST	undefined	/users/auth 
2023-06-14		14:34:58	d58583e9-8948-4cfb-8010-98a7959715dd	 POST	undefined	/users/auth 
2023-06-14		14:34:59	c1992891-c2ea-4bd6-a57d-f25321e6a71f	 POST	undefined	/users/auth 
2023-06-14		14:35:00	a5d2bee0-81b2-4a1c-a567-119ba7d9f49b	 POST	undefined	/users/auth 
2023-06-14		14:35:36	d560ed0b-39e9-4385-adf4-81dfb72b1ba6	 POST	undefined	/users/auth 
2023-06-14		14:35:37	a95feebd-c24b-40d1-9f1b-84955b22b29f	 POST	undefined	/users/auth 
2023-06-14		14:35:44	8abc81a2-f19a-488e-890b-ee2733b1ee17	 POST	undefined	/users 
2023-06-14		14:35:45	b616b997-284a-45a5-8adb-7223536cdeb3	 POST	undefined	/users 
2023-06-14		14:35:50	2200194d-57cb-4719-8487-4f7f50908c30	 GET	undefined	/users 
2023-06-14		14:35:51	18820d36-d8cc-481f-bb25-47546ad04ce1	 GET	undefined	/users 
2023-06-14		14:35:52	35eafa9a-6554-4a43-b43a-8126e7b914b7	 GET	undefined	/users 
2023-06-14		14:35:55	2ebef458-b38c-43ae-b120-d2dc0e318df4	 GET	undefined	/users 
2023-06-14		14:35:56	abb0a50e-284e-4ac7-ba31-f7cce579f25d	 GET	undefined	/users 
2023-06-14		14:36:21	4fe2ef1d-a8ed-4878-aa62-13b1f04d0ebf	 OPTIONS	http://localhost:5173	/auth 
2023-06-14		14:36:21	ae75c00d-678d-4b57-bc5f-8bf8e5aea0e7	 POST	http://localhost:5173	/auth 
2023-06-14		14:36:21	68f716d1-c30b-477a-b371-910fd473f964	 OPTIONS	http://localhost:5173	/notes 
2023-06-14		14:36:21	5b9eeda9-43dd-4b74-ab9c-87e09ba3ef7b	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:36:21	02a1188a-9d90-4e1b-8cf7-782d33b50e30	 GET	http://localhost:5173	/notes 
2023-06-14		14:36:21	b2bc887d-fcef-472f-9351-5ae51f501fda	 GET	http://localhost:5173	/users 
2023-06-14		14:36:24	933d7585-7796-4a8e-92d2-d353b318556a	 GET	http://localhost:5173	/users 
2023-06-14		14:36:33	17d80d92-f77c-4609-8794-63aa598e17c3	 GET	undefined	/users 
2023-06-14		14:36:40	167b967f-0681-4e05-823f-0a7b4923b6f9	 POST	undefined	/users 
2023-06-14		14:36:41	b6ad0c9a-15ee-4ae3-b9b8-02b06290dcff	 POST	undefined	/users 
2023-06-14		14:36:42	a92ed0ff-9a44-4d7f-aa1a-9022dccec1d2	 POST	undefined	/users 
2023-06-14		14:36:43	36bbfc53-345c-4900-b0e8-4211e90f1be3	 POST	undefined	/users 
2023-06-14		14:36:44	fe5c2b7e-f0dc-43c3-91b2-3db972a20c88	 POST	undefined	/users 
2023-06-14		14:36:44	959a4162-be9b-4529-a75a-48ba6e4915b3	 POST	undefined	/users 
2023-06-14		14:36:45	2b8ece76-f828-4a24-bed2-0f7990fdfb7d	 POST	undefined	/users 
2023-06-14		14:36:45	344d102c-bcf8-44f2-bf9d-d918c5320968	 POST	undefined	/users 
2023-06-14		14:36:46	af1d876b-6614-4925-b0d1-0171447d20a2	 POST	undefined	/users 
2023-06-14		14:36:47	9518ce66-4e14-45b6-a162-595756135fcb	 POST	undefined	/users 
2023-06-14		14:36:47	6fd53156-b8e1-446b-a31d-de1162ccd7cb	 POST	undefined	/users 
2023-06-14		14:36:47	da567752-3fe6-4a39-a83a-f661b4417956	 POST	undefined	/users 
2023-06-14		14:36:48	2065ce0c-5d1d-419a-9d72-a76040f3faae	 POST	undefined	/users 
2023-06-14		14:36:49	f4ffcd91-d914-48e4-ab81-8d3848cf2b30	 POST	undefined	/users 
2023-06-14		14:36:55	09994c87-aa79-4a27-97f5-787abe364e84	 OPTIONS	http://localhost:5173	/users 
2023-06-14		14:36:55	a41cb7a5-da48-453c-ac3a-aeab270f4ba4	 GET	http://localhost:5173	/users 
2023-06-14		14:37:47	e5326b50-d7b0-4e39-b067-f3564a1d4341	 POST	undefined	/users 
2023-06-14		14:37:49	edc55265-ecd4-4b13-b680-b23a4fffc46d	 POST	undefined	/users 
2023-06-14		14:38:29	15922416-ca00-46c6-ae16-2abc08e1f1cb	 POST	undefined	/users 
2023-06-14		14:38:47	3f18ccac-3a51-4598-9264-02cef44d6cf5	 POST	undefined	/users 
2023-06-14		14:38:48	61e82d75-bea1-44f0-aec3-507df7216258	 POST	undefined	/users 
2023-06-14		14:38:48	93eb9f5e-13dc-4570-875c-f9554162408d	 POST	undefined	/users 
2023-06-14		14:38:49	e4e42492-61c8-438e-9d27-63110621991a	 POST	undefined	/users 
2023-06-14		14:38:50	cb932f9c-3983-4a4b-bf2f-b7ae54902f65	 POST	undefined	/users 
2023-06-14		14:38:52	6c73404e-d1cb-40e6-bb53-ef091b342192	 POST	undefined	/users 
2023-06-14		14:38:53	5255698c-eb1e-4839-a5f6-023de16922b4	 POST	undefined	/users 
2023-06-14		14:38:54	dd277a2d-3700-4983-813d-ffd535a16bd8	 POST	undefined	/users 
2023-06-14		14:38:54	4e6f1aa2-c070-4787-808d-bc69ab979631	 POST	undefined	/users 
2023-06-14		14:38:55	d7ca9f33-757a-4489-a7a9-6d88e7091b67	 POST	undefined	/users 
2023-06-14		14:38:56	b7add6fe-77f3-4f74-a2f0-0dd25d67c762	 POST	undefined	/users 
2023-06-14		14:38:57	6fdd7447-06ba-4b2c-9b88-5dca85428cb4	 POST	undefined	/users 
2023-06-14		14:38:57	c978c714-a52b-4d58-8817-5ed4aedbd1e3	 POST	undefined	/users 
2023-06-14		14:38:58	081b6e11-398c-40d0-9743-2234746c97ec	 POST	undefined	/users 
2023-06-14		14:38:58	6839cfa9-c1c3-4413-a00e-14bfac02c726	 POST	undefined	/users 
2023-06-14		14:38:59	33e73f92-b1c8-4990-b01a-b00f219877a5	 POST	undefined	/users 
2023-06-14		14:39:00	1c07d12d-5564-412c-8aae-b17bb1bbbb37	 POST	undefined	/users 
